FURNISHED,GOURMET_SPACE,KITCHEN,DRESS_ROOM,BALCONY,SPORTS_COURT,FOOD_COURT,RECREATION_AREA,REST_AREAS,POOL,SAFETY,VIEW,ACCESSIBILITY,WORK_AREAS,GARAGE,SUSTAINABILITY,OUTDOOR_AREAS,PET_FRIENDLY,MID_END_APARTMENT_AMENITIES,HIGH_END_APARTMENT_AMENITIES,HIGH_END_CONDO_AMENITIES,ZONE_CODE,NEIGHBORHOOD_CODE,PRICE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BEDROOMS,ELEVATOR,SERVICE_AREA,LAUNDRY,LUNCH_ROOM,ESSENTIAL_PUBLIC_SERVICES,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,COVERAGE,YEARLY_EXPENSES,ZONE,NEIGHBORHOOD,STREET,PRICE_BIN,STREET_RELEVANCE
0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,112,530000,78,78,1,1,2,1,0,0,0,0,0,0,0,13931,Zona Norte,Tijuca,Rua General Espírito Santo Cardoso,Bin_1,0.1424965617546787
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,28,1870000,89,237,1,2,3,0,0,0,0,0,0,0,0,18828,Zona Sul,Copacabana,Rua Maestro Francisco Braga,Bin_1,0.2299297062055767
1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,19,180000,46,0,1,0,2,0,1,0,0,0,0,0,0,4320,Zona Oeste,Campo Grande,Rua Campina Grande,Bin_1,0.029442120701830627
0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,4590000,150,150,2,3,3,1,0,0,0,0,0,0,0,12,Zona Oeste,Barra da Tijuca,Avenida Délio Maranhão,Bin_1,0.8147279549718573
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,325000,69,69,1,0,2,1,1,0,0,0,0,0,0,9314,Zona Norte,Cachambi,Rua Menezes Vieira,Bin_1,0.06431897859324662
1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,4,39,1740000,380,380,2,1,4,1,1,1,1,0,0,0,0,40510,Zona Sul,Flamengo,Avenida Oswaldo Cruz,Bin_1,0.3052046478699203
0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,4,50,1250000,113,113,2,1,3,1,0,0,0,0,0,0,0,18337,Zona Sul,Humaitá,Rua do Humaitá,Bin_1,0.22778065766326674
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,290000,62,62,0,0,2,0,0,0,0,0,0,0,0,3900,Zona Norte,Andaraí,Rua Paula Brito,Bin_1,0.08653804368264686
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4,28,690000,70,70,0,0,2,1,1,0,0,0,0,0,0,11614,Zona Sul,Copacabana,Rua Professor Gastão Bahiana,Bin_1,0.23022814231054767
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,40,292000,46,46,1,0,2,0,0,0,0,0,0,0,0,1800,Zona Norte,Freguesia (Ilha do Governador),Rua Magno Martins,Bin_1,0.048018736654729915
1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,3,93,860000,106,106,2,1,3,1,1,0,0,0,0,0,0,12420,Zona Oeste,Recreio dos Bandeirantes,Rua Odilon Martins de Andrade,Bin_1,0.14287146934221734
0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,112,450000,80,80,1,0,2,1,0,0,0,0,0,0,0,7656,Zona Norte,Tijuca,Rua Barão de Mesquita,Bin_1,0.09603037252890517
0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,2,112,903000,119,119,1,1,2,1,0,0,0,0,1,0,0,13,Zona Norte,Tijuca,Rua General Espírito Santo Cardoso,Bin_1,0.1424965617546787
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,112,700000,120,120,1,0,4,1,0,0,0,0,0,0,0,17608,Zona Norte,Tijuca,Rua Desembargador Izidro,Bin_1,0.15200342711410667
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,28,620000,50,50,1,1,1,0,0,0,0,0,0,0,0,9529,Zona Sul,Copacabana,Rua Maestro Francisco Braga,Bin_1,0.2299297062055767
0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,2,113,329000,50,50,1,1,2,1,0,0,0,0,1,1,0,1300,Zona Norte,Todos os Santos,Rua Piauí,Bin_1,0.08273692786833642
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,112,600000,120,120,1,0,3,1,1,0,0,0,0,0,0,12904,Zona Norte,Tijuca,Rua Conde de Bonfim,Bin_1,0.13675559499080758
1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,73,175000,40,40,1,0,1,1,1,0,0,0,1,1,0,7800,Zona Norte,Méier,Rua Vinte e Quatro de Maio,Bin_1,0.06072318007376945
1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,4,28,830000,100,100,0,0,3,1,1,0,0,0,0,0,0,9120,Zona Sul,Copacabana,Rua Constante Ramos,Bin_1,0.25505436786290214
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,73,170000,82,82,1,1,3,1,0,0,0,0,0,0,0,14471,Zona Norte,Méier,Rua Vilela Tavares,Bin_1,0.08695088522754338
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,600000,68,68,1,1,2,0,0,0,0,0,0,0,0,10005,Zona Oeste,Recreio dos Bandeirantes,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,890000,70,70,1,0,2,1,0,0,0,0,0,0,0,8540,Zona Sul,Flamengo,Avenida Oswaldo Cruz,Bin_1,0.3052046478699203
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,2,123,730000,108,108,2,1,3,1,0,0,0,0,1,0,0,14957,Zona Norte,Vila Isabel,Rua Oito de Dezembro,Bin_1,0.10869226277280762
1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,2,112,1550000,219,219,2,1,4,1,1,0,0,0,0,0,0,49574,Zona Norte,Tijuca,Rua Clemente Falcão,Bin_1,0.33929683223506896
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,44,470000,67,67,1,0,2,0,1,0,0,0,1,0,0,7642,Zona Norte,Grajaú,Rua Uberaba,Bin_1,0.09944665443741982
0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,50,2020000,117,294,1,2,2,0,0,0,0,0,0,0,0,0,Zona Sul,Humaitá,Rua Miguel Pereira,Bin_1,0.3699622258343536
0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,4,47,1499000,70,70,1,1,1,1,1,0,0,0,0,0,0,260,Zona Sul,Gávea,Rua General Rabelo,Bin_1,0.26089047163385803
0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,59,1150000,134,134,2,1,3,1,1,0,0,0,0,0,0,8840,Zona Norte,Jardim Guanabara,Rua Babaçu,Bin_1,0.23261301955147357
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112,595000,120,120,0,1,3,0,0,0,0,0,0,0,0,13970,Zona Norte,Tijuca,Avenida Maracanã,Bin_1,0.14323626289512542
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,28,640000,50,0,0,1,1,1,0,0,0,0,0,0,0,10282,Zona Sul,Copacabana,Rua Piragibe Frota Aguiar,Bin_1,0.10802408520915774
1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,2,81,360000,132,132,0,0,2,0,1,0,0,0,0,0,0,13,Zona Norte,Penha,Rua Tenente Araquem Batista,Bin_1,0.09971502233439329
0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,54,300000,74,74,1,0,2,1,1,0,0,0,0,0,0,8249,Zona Norte,Irajá,Rua Ouro Fino,Bin_1,0.06248824780521234
1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,4,28,510000,30,30,0,0,1,1,1,0,0,0,0,0,0,7800,Zona Sul,Copacabana,Rua Sá Ferreira,Bin_1,0.20762926161047202
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,28,2700000,400,400,1,1,4,1,0,0,0,0,0,0,0,31000,Zona Sul,Copacabana,Rua Tonelero,Bin_1,0.29541876415362206
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,112,555000,75,75,1,1,3,1,1,0,0,0,0,0,0,13500,Zona Norte,Tijuca,Rua General Roca,Bin_1,0.10133243772903722
0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,4,28,910000,35,35,0,0,1,1,0,1,0,0,0,0,0,1300,Zona Sul,Copacabana,Rua Leopoldo Miguez,Bin_1,0.29360989352569555
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,53,850000,32,32,0,0,1,0,0,0,0,0,0,0,0,9804,Zona Sul,Ipanema,Rua Almirante Saddock de Sá,Bin_1,0.2873973989868389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,93,499000,75,75,1,1,2,0,0,0,0,0,0,0,0,11807,Zona Oeste,Recreio dos Bandeirantes,Rua José Carlos Nogueira Diniz,Bin_1,0.09619782547834044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,700000,80,80,0,0,2,0,0,0,0,0,0,0,0,9600,Zona Sul,Flamengo,Rua Senador Vergueiro,Bin_1,0.2240047988718432
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,44,360000,62,62,0,1,3,0,1,0,0,0,0,0,0,4800,Zona Norte,Grajaú,Rua Sabará,Bin_1,0.06688200169649461
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,14,260000,68,68,1,1,2,0,0,0,0,0,0,0,0,6587,Zona Norte,Braz de Pina,Rua Almirante Ingran,Bin_1,0.05299247441677775
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,3,93,795000,89,89,1,1,2,1,0,1,0,0,0,0,0,12800,Zona Oeste,Recreio dos Bandeirantes,Avenida José Luiz Ferraz,Bin_1,0.1459792002112029
1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,2,112,1850000,213,213,3,2,4,1,1,0,0,0,0,0,0,34700,Zona Norte,Tijuca,Rua Uruguai,Bin_1,0.13921716385240776
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4,28,2900000,223,223,1,1,4,1,1,0,0,0,0,0,0,61221,Zona Sul,Copacabana,Avenida Atlântica,Bin_1,0.4678657339118934
0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,3,9,3500000,315,0,3,3,4,1,0,0,0,0,0,0,0,40137,Zona Oeste,Barra da Tijuca,Avenida das Acácias da Península,Bin_1,0.4663092097671546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,117,4200000,240,240,4,2,4,0,0,0,0,0,0,0,0,65497,Zona Sul,Urca,Avenida Portugal,Bin_1,0.7917970725021625
1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,3,8,700000,78,78,1,1,3,1,1,0,0,0,0,0,0,9170,Zona Oeste,Barra Olímpica,Rua Aroazes,Bin_1,0.12894976309474654
1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,93,570000,74,74,2,1,2,0,0,0,0,0,0,0,0,14600,Zona Oeste,Recreio dos Bandeirantes,Rua Silvia Pozzano,Bin_1,0.1673409165933203
0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3,9,1370000,101,101,2,1,2,1,0,0,0,0,0,0,0,24609,Zona Oeste,Barra da Tijuca,Rua Paulo Vianna de Araújo Filho,Bin_1,0.25388292515784505
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3000000,138,138,2,1,3,0,0,0,0,0,0,0,0,0,Zona Oeste,Barra da Tijuca,Avenida Lúcio Costa,Bin_1,0.3942639810505084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,180000,55,55,1,0,2,0,0,0,0,0,0,0,0,11496,Zona Norte,Engenho Novo,Rua Vaz de Toledo,Bin_1,0.03353188448793859
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,1700000,160,160,2,1,4,0,0,0,0,0,0,0,0,35400,Zona Oeste,Barra da Tijuca,Rua Ipanema,Bin_1,0.44527185699302607
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,53,2800000,118,118,1,0,3,1,0,0,0,0,0,0,0,22130,Zona Sul,Ipanema,Rua Visconde de Pirajá,Bin_1,0.3615975504272983
0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,4,13,3036600,140,140,2,3,4,1,0,0,0,0,0,0,0,21800,Zona Sul,Botafogo,Rua Assunção,Bin_1,0.3908144385898202
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,1800000,170,170,1,1,3,0,0,0,0,0,0,0,0,21458,Zona Sul,Copacabana,Avenida Nossa Senhora de Copacabana,Bin_1,0.15759460280516557
1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,3,93,726000,89,89,1,1,3,1,1,0,0,0,0,0,0,15402,Zona Oeste,Recreio dos Bandeirantes,Avenida José Luiz Ferraz,Bin_1,0.1459792002112029
1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,62,1980000,125,125,1,1,3,1,0,0,0,0,0,0,0,28209,Zona Sul,Lagoa,Avenida Epitácio Pessoa,Bin_1,0.41717480647745336
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,13,1249000,167,167,2,0,4,0,1,1,0,0,0,0,0,16782,Zona Sul,Botafogo,Rua das Palmeiras,Bin_1,0.22012175534959905
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2600000,230,230,2,1,3,0,0,0,0,0,0,0,0,21578,Zona Oeste,Barra da Tijuca,Rua Manuel Brasiliense,Bin_1,0.6006857536238546
1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,3,9,875000,65,65,1,1,2,1,0,0,0,0,0,0,0,18036,Zona Oeste,Barra da Tijuca,Avenida Prefeito Dulcídio Cardoso,Bin_1,0.2667657703380871
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,89,350000,68,68,1,0,2,1,0,0,0,0,0,0,0,5770,Zona Norte,Praça da Bandeira,Rua Joaquim Palhares,Bin_1,0.04973936243559797
0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,3,9,2999000,187,187,2,4,4,1,0,0,0,0,0,0,0,23655,Zona Oeste,Barra da Tijuca,Avenida das Américas,Bin_1,0.22816842275860463
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,28,2300000,239,239,2,2,3,0,0,1,0,0,0,0,0,15000,Zona Sul,Copacabana,Rua Miguel Lemos,Bin_1,0.317976618987852
0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4,13,2140800,163,163,2,3,3,1,1,1,0,0,0,0,0,13,Zona Sul,Botafogo,Rua Mena Barreto,Bin_1,0.4467136110263792
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,4,13,2200000,326,326,1,2,5,1,1,0,0,0,1,1,0,25640,Zona Sul,Botafogo,Praia Botafogo,Bin_1,0.25894990930439543
1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,2,112,639999,78,78,1,0,2,1,1,0,0,0,0,0,0,13780,Zona Norte,Tijuca,Rua Barão de Mesquita,Bin_1,0.09603037252890517
0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,3,93,820000,117,117,2,1,3,1,0,0,0,0,0,0,0,11765,Zona Oeste,Recreio dos Bandeirantes,Rua Raul da Cunha Ribeiro,Bin_1,0.21755245135113677
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,28,1200000,156,156,1,1,3,1,0,0,0,0,0,0,0,27679,Zona Sul,Copacabana,Rua Hilário de Gouveia,Bin_1,0.5150710892128133
1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,3,9,620000,70,10,1,1,2,1,0,0,0,0,0,0,0,19942,Zona Oeste,Barra da Tijuca,Rua Marlo da Costa e Souza,Bin_1,0.13358411646477267
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,28,1905000,270,270,2,2,3,0,1,0,0,0,0,0,0,29232,Zona Sul,Copacabana,Rua Souza Lima,Bin_1,0.3503446788151281
0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,112,1300000,243,322,1,1,3,1,0,0,0,0,0,0,0,14825,Zona Norte,Tijuca,Avenida Maracanã,Bin_1,0.14323626289512542
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,3,93,1600000,180,180,2,3,3,1,1,0,0,0,0,0,0,18800,Zona Oeste,Recreio dos Bandeirantes,Rua Jorge Emílio Fontenelle,Bin_1,0.3506181878309642
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,529000,73,73,0,0,2,0,1,0,0,0,0,0,0,2348,Zona Sul,Botafogo,Rua Álvaro Ramos,Bin_1,0.12622416830277117
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,108,199000,55,55,1,0,2,1,1,0,0,0,0,0,0,10800,Zona Norte,São Francisco Xavier,Avenida Marechal Rondon,Bin_1,0.05570618516270609
0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,3,41,1050000,150,150,2,2,3,1,0,1,0,0,0,0,0,20700,Zona Oeste,Freguesia (Jacarepaguá),Rua Joaquim Pinheiro,Bin_1,0.19758817422460206
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,13,950000,84,84,1,1,2,1,1,0,0,0,0,0,0,20160,Zona Sul,Botafogo,,Bin_1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,1195000,186,186,3,3,4,0,0,0,0,0,0,0,0,18417,Zona Oeste,Recreio dos Bandeirantes,Rua Presidente Nereu Ramos,Bin_1,0.1995488724160841
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,93,650000,81,81,2,1,2,0,0,0,0,0,0,0,0,13294,Zona Oeste,Recreio dos Bandeirantes,Rua Engenheiro Haroldo Cavalcanti,Bin_1,0.12423480153938082
1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,3,9,1180000,79,0,1,2,2,1,1,0,0,0,0,0,0,12006,Zona Oeste,Barra da Tijuca,Avenida Abraham Medina,Bin_1,0.13816726350405528
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1790000,147,147,2,1,3,0,0,0,0,0,0,0,0,34300,Zona Oeste,Barra da Tijuca,Rua Padre Alfredo Perez Gonzales,Bin_1,0.3456148121529185
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,28,1790000,220,220,1,1,3,1,1,0,0,0,0,0,0,55580,Zona Sul,Copacabana,Rua Cinco de Julho,Bin_1,0.23252672579674658
0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,2,112,800000,92,92,1,1,3,1,1,0,0,0,0,0,0,13000,Zona Norte,Tijuca,Rua Marquês de Valença,Bin_1,0.20124585735656053
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3,19,275000,57,57,1,1,2,0,1,0,0,0,0,0,0,7366,Zona Oeste,Campo Grande,Avenida Cesário de Melo,Bin_1,0.028900634995867917
0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,91,420000,80,80,2,1,3,1,1,0,0,0,0,0,0,7621,Zona Norte,Ramos,Rua Professor Lace,Bin_1,0.08534705014687631
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,390000,93,93,1,0,2,0,1,0,0,0,0,0,0,5444,Zona Norte,Cachambi,Rua Capitão Resende,Bin_1,0.06791097164012586
0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,69,495000,80,80,1,1,2,1,0,0,0,0,0,0,0,15000,Zona Norte,Maracanã,Rua Artur Menezes,Bin_1,0.11205886613431834
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,69,380000,95,95,1,1,3,1,1,0,0,0,0,0,0,15980,Zona Norte,Maracanã,Rua Professor Gabizo,Bin_1,0.16801940522403339
0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,4,28,950000,85,85,1,0,3,1,1,0,0,0,0,0,0,17505,Zona Sul,Copacabana,Rua Ministro Viveiros de Castro,Bin_1,0.21737835172595343
0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,4,28,1150000,163,163,1,0,3,1,1,0,0,0,0,0,0,23609,Zona Sul,Copacabana,Rua Raul Pompéia,Bin_1,0.21355139616074076
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,62,4250000,282,282,3,4,4,1,1,0,0,0,0,0,0,46695,Zona Sul,Lagoa,Rua Sacopa,Bin_1,0.43144115336561967
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,53,3700000,247,247,2,0,5,0,0,0,0,0,0,0,0,56940,Zona Sul,Ipanema,Rua Joaquim Nabuco,Bin_1,0.40306634087841653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,650000,100,100,2,1,3,0,0,0,0,0,0,0,0,12000,Zona Oeste,Recreio dos Bandeirantes,Avenida José Luiz Ferraz,Bin_1,0.1459792002112029
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,33,380000,60,60,1,1,3,1,0,0,0,0,0,0,0,10222,Zona Norte,Del Castilho,Estrada Adhemar Bebiano,Bin_1,0.022832835587466474
1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,2,69,380000,72,72,1,0,3,1,1,0,1,0,0,0,0,12225,Zona Norte,Maracanã,Rua Mariz e Barros,Bin_1,0.1210254037049668
0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,9,2500000,130,130,2,1,4,0,0,0,0,0,0,0,0,34100,Zona Oeste,Barra da Tijuca,Avenida Lúcio Costa,Bin_1,0.3942639810505084
0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,2,112,360000,53,53,0,0,1,1,0,0,0,0,0,0,0,1792,Zona Norte,Tijuca,Rua Garibaldi,Bin_1,0.15409424528972032
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,56,555000,64,64,1,1,3,1,0,0,0,0,0,0,0,9600,Zona Oeste,Jacarepaguá,Estrada de Camorim,Bin_1,0.06244714123944392
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,13,1890000,242,242,2,1,5,0,0,0,0,0,0,0,0,41455,Zona Sul,Botafogo,Rua Dona Mariana,Bin_1,0.2886406419101025
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,112,1720000,166,166,2,2,4,1,1,0,0,0,0,0,0,19128,Zona Norte,Tijuca,Rua Homem de Melo,Bin_1,0.2786641019024975
1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,4,53,2500000,90,90,1,1,2,1,0,0,0,0,0,0,0,51000,Zona Sul,Ipanema,,Bin_1,
1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,4,53,2600000,155,155,1,1,2,1,1,0,0,0,0,0,0,36986,Zona Sul,Ipanema,Rua Gomes Carneiro,Bin_1,0.3389684463145814
0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,2,123,452170,76,76,1,1,3,1,0,0,0,0,0,0,0,0,Zona Norte,Vila Isabel,Rua Torres Homem,Bin_1,0.08556062107999013
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,39,3430000,148,148,2,3,3,0,0,0,0,0,0,0,0,23100,Zona Sul,Flamengo,Avenida Rui Barbosa,Bin_1,0.6178125366905896
1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,2,66,230000,84,84,1,0,3,0,1,0,0,0,0,0,0,5350,Zona Norte,Lins de Vasconcelos,Rua Cabuçu,Bin_1,0.04516307519593955
0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,4,53,3900000,80,80,1,2,2,1,1,0,0,0,0,0,0,60950,Zona Sul,Ipanema,Rua Prudente de Morais,Bin_1,0.5548260435136474
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,112,450000,65,65,1,1,2,0,1,0,0,0,0,0,0,7201,Zona Norte,Tijuca,Rua Félix da Cunha,Bin_1,0.14153346920611573
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,89,360000,87,87,1,0,2,1,0,0,0,0,0,0,0,12480,Zona Sul,Praça da Bandeira,Avenida Paulo de Frontin,Bin_1,0.08198930558482204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3713500,208,208,2,3,4,0,0,0,0,0,0,0,0,130,Zona Sul,Botafogo,Rua Sorocaba,Bin_1,0.3985631521626592
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4,13,1370000,79,79,1,1,2,1,0,0,0,0,0,0,0,22000,Zona Sul,Botafogo,Rua General Goes Monteiro,Bin_1,0.245710955552677
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,9,1100000,97,97,2,1,2,0,0,0,0,0,0,0,0,30350,Zona Oeste,Barra da Tijuca,Avenida Ministro Afrânio Costa,Bin_1,0.20690652983281588
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,8,480000,61,61,1,1,2,1,0,1,0,0,1,1,0,8160,Zona Oeste,Barra Olímpica,Estrada Coronel Pedro Corrêa,Bin_1,0.13727961900719315
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,4,53,3200000,180,180,1,1,3,0,0,0,0,0,0,0,0,40858,Zona Sul,Ipanema,Rua Visconde de Pirajá,Bin_1,0.3615975504272983
